"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1906","Sortable List","chromium","Tue Jan 20 10:52:25 UTC 2026","passed","Tue Jan 20 10:52:27 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","1355","Resizeable Free","chromium","Tue Jan 20 10:52:21 UTC 2026","passed","Tue Jan 20 10:52:22 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","1504","Timer Alert","chromium","Tue Jan 20 10:50:57 UTC 2026","passed","Tue Jan 20 10:50:59 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","4717","Prevent Propogation Droppable","chromium","Tue Jan 20 10:52:10 UTC 2026","passed","Tue Jan 20 10:52:14 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1599","Sortable Grid","chromium","Tue Jan 20 10:52:24 UTC 2026","passed","Tue Jan 20 10:52:25 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","1424","Browser Windows : New Window","chromium","Tue Jan 20 10:51:04 UTC 2026","passed","Tue Jan 20 10:51:05 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","2671","Test case","chromium","Tue Jan 20 10:52:32 UTC 2026","passed","Tue Jan 20 10:52:35 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","3214","Web Tables","chromium","Tue Jan 20 10:51:39 UTC 2026","passed","Tue Jan 20 10:51:43 UTC 2026","Elements Suite: Web Tables","Elements_demoQa/web_tables.spec.js","",""
"","2106","All Button Functionalities Combined","chromium","Tue Jan 20 10:51:17 UTC 2026","passed","Tue Jan 20 10:51:20 UTC 2026","Elements Suite: Buttons Functionality","Elements_demoQa/buttons.spec.js","",""
"","3476","Cursor Style Draggable","chromium","Tue Jan 20 10:51:55 UTC 2026","passed","Tue Jan 20 10:51:59 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","2146","Radio Button Test","chromium","Tue Jan 20 10:51:34 UTC 2026","passed","Tue Jan 20 10:51:36 UTC 2026","Elements Suite: Radio Button Tests","Elements_demoQa/radio_button.spec.js","",""
"","2254","Valid Link","chromium","Tue Jan 20 10:51:14 UTC 2026","passed","Tue Jan 20 10:51:16 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
