"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3408","Simple Draggable","chromium","Thu Jan 15 06:21:18 UTC 2026","passed","Thu Jan 15 06:21:22 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1355","Selectable","chromium","Thu Jan 15 06:21:54 UTC 2026","passed","Thu Jan 15 06:21:56 UTC 2026","Test Suite : Selectable","interactions/selectable.spec.js","",""
"","2647","Simple Alert","chromium","Thu Jan 15 06:20:30 UTC 2026","passed","Thu Jan 15 06:20:32 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","4520","Prevent Propogation Droppable","chromium","Thu Jan 15 06:21:43 UTC 2026","passed","Thu Jan 15 06:21:47 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1417","Resizeable","chromium","Thu Jan 15 06:21:52 UTC 2026","passed","Thu Jan 15 06:21:53 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","4465","Revert Droppable","chromium","Thu Jan 15 06:21:47 UTC 2026","passed","Thu Jan 15 06:21:52 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1572","Tabs","chromium","Thu Jan 15 06:22:18 UTC 2026","passed","Thu Jan 15 06:22:20 UTC 2026","Test Suite : Tabs","widgets_/tabs.spec.js","",""
"","1537","Menu","chromium","Thu Jan 15 06:22:06 UTC 2026","passed","Thu Jan 15 06:22:08 UTC 2026","Test suite : Menu","widgets_/menu.spec.js","",""
"","3460","Axis Restricted Draggable","chromium","Thu Jan 15 06:21:22 UTC 2026","passed","Thu Jan 15 06:21:25 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1524","Browser Windows : New Window","chromium","Thu Jan 15 06:20:40 UTC 2026","passed","Thu Jan 15 06:20:41 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","1758","Select Menu","chromium","Thu Jan 15 06:22:15 UTC 2026","passed","Thu Jan 15 06:22:17 UTC 2026","Test Suite : Select Menu","widgets_/select_menu.spec.js","",""
"","1388","Text Box Test","chromium","Thu Jan 15 06:21:10 UTC 2026","passed","Thu Jan 15 06:21:12 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","7473","Test case","chromium","Thu Jan 15 06:22:08 UTC 2026","passed","Thu Jan 15 06:22:15 UTC 2026","Test suite","widgets_/progress_bar.spec.js","",""
"","1576","Radio Button Test","chromium","Thu Jan 15 06:21:09 UTC 2026","passed","Thu Jan 15 06:21:10 UTC 2026","Elements Suite: Radio Button Tests","Elements_demoQa/radio_button.spec.js","",""
"","3838","Tool Tips","chromium","Thu Jan 15 06:22:39 UTC 2026","passed","Thu Jan 15 06:22:42 UTC 2026","Test Suite : Tool Tips","widgets_/tool_tips.spec.js","",""
"","2267","test","chromium","Thu Jan 15 06:21:59 UTC 2026","passed","Thu Jan 15 06:22:01 UTC 2026","Test Suite : Accordian","widgets_/accordian.spec.js","",""
"","3469","Cursor Style Draggable","chromium","Thu Jan 15 06:21:29 UTC 2026","passed","Thu Jan 15 06:21:32 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1805","Nested Frames","chromium","Thu Jan 15 06:20:47 UTC 2026","passed","Thu Jan 15 06:20:48 UTC 2026","Test suite : Nested Frames","alerts_frame_windows/nested_frames.spec.js","",""
"","4547","Links Functionality","chromium","Thu Jan 15 06:21:04 UTC 2026","passed","Thu Jan 15 06:21:09 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","1430","Sortable List","chromium","Thu Jan 15 06:21:57 UTC 2026","passed","Thu Jan 15 06:21:59 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","5617","Accept Droppable","chromium","Thu Jan 15 06:21:37 UTC 2026","passed","Thu Jan 15 06:21:42 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1328","Resizeable Free","chromium","Thu Jan 15 06:21:53 UTC 2026","passed","Thu Jan 15 06:21:54 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","3579","Container Restricted Draggable","chromium","Thu Jan 15 06:21:25 UTC 2026","passed","Thu Jan 15 06:21:29 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1369","Prompt Box Alert","chromium","Thu Jan 15 06:20:37 UTC 2026","passed","Thu Jan 15 06:20:38 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","1565","Multiple Color","chromium","Thu Jan 15 06:22:01 UTC 2026","passed","Thu Jan 15 06:22:03 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","1445","Browser Windows : New Window Message","chromium","Thu Jan 15 06:20:41 UTC 2026","passed","Thu Jan 15 06:20:43 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","1410","Confirm Alert","chromium","Thu Jan 15 06:20:35 UTC 2026","passed","Thu Jan 15 06:20:37 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","4508","Simple Droppable","chromium","Thu Jan 15 06:21:32 UTC 2026","passed","Thu Jan 15 06:21:37 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1358","Slider","chromium","Thu Jan 15 06:22:17 UTC 2026","passed","Thu Jan 15 06:22:18 UTC 2026","Test suite : Slider","widgets_/slider.spec.js","",""
"","1897","Expand checkbox tree","chromium","Thu Jan 15 06:20:55 UTC 2026","passed","Thu Jan 15 06:20:57 UTC 2026","Elements Suite: Check_Box","Elements_demoQa/check_box.spec.js","",""
"","2109","Test case","chromium","Thu Jan 15 06:22:04 UTC 2026","passed","Thu Jan 15 06:22:06 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","2355","Student Registration Form","chromium","Thu Jan 15 06:21:16 UTC 2026","passed","Thu Jan 15 06:21:18 UTC 2026","Elements Suite => Form","Form_Application/form_application.spec.js","",""
"","1434","Timer Alert","chromium","Thu Jan 15 06:20:34 UTC 2026","passed","Thu Jan 15 06:20:35 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","1393","Upload and Download Functionality","chromium","Thu Jan 15 06:21:12 UTC 2026","passed","Thu Jan 15 06:21:13 UTC 2026","Elements Suite: Upload and Download Functionality","Elements_demoQa/upload_download.spec.js","",""
"","1803","Valid Link","chromium","Thu Jan 15 06:20:50 UTC 2026","passed","Thu Jan 15 06:20:52 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
