"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4254","Resizeable","chromium","Tue Jan 20 10:54:11 UTC 2026","passed","Tue Jan 20 10:54:16 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","8211","Dynamic Properties Functionality","chromium","Tue Jan 20 10:52:48 UTC 2026","passed","Tue Jan 20 10:52:57 UTC 2026","Elements Suite: Dynamic Properties Functionality","Elements_demoQa/dynamic_properties.spec.js","",""
"","5172","Prevent Propogation Droppable","chromium","Tue Jan 20 10:54:01 UTC 2026","passed","Tue Jan 20 10:54:06 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","5073","Simple Droppable","chromium","Tue Jan 20 10:53:37 UTC 2026","passed","Tue Jan 20 10:53:43 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","2608","Valid Link","chromium","Tue Jan 20 10:52:39 UTC 2026","passed","Tue Jan 20 10:52:42 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1930","Radio Button Test","chromium","Tue Jan 20 10:53:09 UTC 2026","passed","Tue Jan 20 10:53:11 UTC 2026","Elements Suite: Radio Button Tests","Elements_demoQa/radio_button.spec.js","",""
"","5085","Revert Droppable","chromium","Tue Jan 20 10:54:06 UTC 2026","passed","Tue Jan 20 10:54:11 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","2017","Browser Windows : New Window","chromium","Tue Jan 20 10:52:23 UTC 2026","passed","Tue Jan 20 10:52:25 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","1975","Menu","chromium","Tue Jan 20 10:54:37 UTC 2026","passed","Tue Jan 20 10:54:39 UTC 2026","Test suite : Menu","widgets_/menu.spec.js","",""
"","3789","Resizeable Free","chromium","Tue Jan 20 10:54:16 UTC 2026","passed","Tue Jan 20 10:54:19 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","3168","Web Tables","chromium","Tue Jan 20 10:53:15 UTC 2026","passed","Tue Jan 20 10:53:18 UTC 2026","Elements Suite: Web Tables","Elements_demoQa/web_tables.spec.js","",""
"","2211","Multiple Color","chromium","Tue Jan 20 10:54:31 UTC 2026","passed","Tue Jan 20 10:54:33 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","2047","Text Box Test","chromium","Tue Jan 20 10:53:11 UTC 2026","passed","Tue Jan 20 10:53:13 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","2020","Upload and Download Functionality","chromium","Tue Jan 20 10:53:13 UTC 2026","passed","Tue Jan 20 10:53:15 UTC 2026","Elements Suite: Upload and Download Functionality","Elements_demoQa/upload_download.spec.js","",""
"","2712","Select Menu","chromium","Tue Jan 20 10:54:48 UTC 2026","passed","Tue Jan 20 10:54:51 UTC 2026","Test Suite : Select Menu","widgets_/select_menu.spec.js","",""
"","8905","Accept Droppable","chromium","Tue Jan 20 10:53:52 UTC 2026","passed","Tue Jan 20 10:54:01 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1942","Nested Frames","chromium","Tue Jan 20 10:52:32 UTC 2026","passed","Tue Jan 20 10:52:34 UTC 2026","Test suite : Nested Frames","alerts_frame_windows/nested_frames.spec.js","",""
"","6940","Timer Alert","chromium","Tue Jan 20 10:52:03 UTC 2026","passed","Tue Jan 20 10:52:10 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","2332","Broken Link","chromium","Tue Jan 20 10:52:42 UTC 2026","passed","Tue Jan 20 10:52:44 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","4534","Simple Alert","chromium","Tue Jan 20 10:51:58 UTC 2026","passed","Tue Jan 20 10:52:03 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","2076","Frames","chromium","Tue Jan 20 10:52:27 UTC 2026","passed","Tue Jan 20 10:52:29 UTC 2026","Test suite : Frames","alerts_frame_windows/frames.spec.js","",""
"","6110","Tool Tips","chromium","Tue Jan 20 10:55:04 UTC 2026","passed","Tue Jan 20 10:55:10 UTC 2026","Test Suite : Tool Tips","widgets_/tool_tips.spec.js","",""
"","2020","Single Color","chromium","Tue Jan 20 10:54:33 UTC 2026","passed","Tue Jan 20 10:54:35 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","1976","Browser Windows : New Tab","chromium","Tue Jan 20 10:52:21 UTC 2026","passed","Tue Jan 20 10:52:23 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","5192","Simple Draggable","chromium","Tue Jan 20 10:53:20 UTC 2026","passed","Tue Jan 20 10:53:25 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","3992","Cursor Style Draggable","chromium","Tue Jan 20 10:53:33 UTC 2026","passed","Tue Jan 20 10:53:37 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","2199","Valid Image - Broken Image Tests","chromium","Tue Jan 20 10:52:37 UTC 2026","passed","Tue Jan 20 10:52:39 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","1980","Sortable List","chromium","Tue Jan 20 10:54:24 UTC 2026","passed","Tue Jan 20 10:54:26 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","4135","Confirm Alert","chromium","Tue Jan 20 10:52:10 UTC 2026","passed","Tue Jan 20 10:52:14 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","1990","Tabs","chromium","Tue Jan 20 10:54:53 UTC 2026","passed","Tue Jan 20 10:54:55 UTC 2026","Test Suite : Tabs","widgets_/tabs.spec.js","",""
"","12212","Links Functionality","chromium","Tue Jan 20 10:52:57 UTC 2026","passed","Tue Jan 20 10:53:09 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","2332","Test case","chromium","Tue Jan 20 10:54:35 UTC 2026","passed","Tue Jan 20 10:54:37 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","2260","Student Registration Form","chromium","Tue Jan 20 10:53:18 UTC 2026","passed","Tue Jan 20 10:53:20 UTC 2026","Elements Suite => Form","Form_Application/form_application.spec.js","",""
"","2077","Slider","chromium","Tue Jan 20 10:54:51 UTC 2026","passed","Tue Jan 20 10:54:53 UTC 2026","Test suite : Slider","widgets_/slider.spec.js","",""
"","2905","Modal Dialogs","chromium","Tue Jan 20 10:52:29 UTC 2026","passed","Tue Jan 20 10:52:32 UTC 2026","Test suite : Modal Dialogs","alerts_frame_windows/modal_dialogs.spec.js","",""
