"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4714","Revert Droppable","chromium","Tue Jan 20 10:30:33 UTC 2026","passed","Tue Jan 20 10:30:37 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1529","Single Color","chromium","Tue Jan 20 10:30:51 UTC 2026","passed","Tue Jan 20 10:30:53 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","1533","Resizeable Free","chromium","Tue Jan 20 10:30:41 UTC 2026","passed","Tue Jan 20 10:30:43 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","2252","Select Menu","chromium","Tue Jan 20 10:31:04 UTC 2026","passed","Tue Jan 20 10:31:06 UTC 2026","Test Suite : Select Menu","widgets_/select_menu.spec.js","",""
"","1945","Expand checkbox tree","chromium","Tue Jan 20 10:29:37 UTC 2026","passed","Tue Jan 20 10:29:39 UTC 2026","Elements Suite: Check_Box","Elements_demoQa/check_box.spec.js","",""
"","1480","Upload and Download Functionality","chromium","Tue Jan 20 10:29:55 UTC 2026","passed","Tue Jan 20 10:29:57 UTC 2026","Elements Suite: Upload and Download Functionality","Elements_demoQa/upload_download.spec.js","",""
"","1578","Confirm Alert","chromium","Tue Jan 20 10:29:13 UTC 2026","passed","Tue Jan 20 10:29:14 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","7809","Test case","chromium","Tue Jan 20 10:30:56 UTC 2026","passed","Tue Jan 20 10:31:04 UTC 2026","Test suite","widgets_/progress_bar.spec.js","",""
"","1982","Student Registration Form","chromium","Tue Jan 20 10:30:00 UTC 2026","passed","Tue Jan 20 10:30:02 UTC 2026","Elements Suite => Form","Form_Application/form_application.spec.js","",""
"","1623","Sortable Grid","chromium","Tue Jan 20 10:30:44 UTC 2026","passed","Tue Jan 20 10:30:46 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","1578","Browser Windows : New Window Message","chromium","Tue Jan 20 10:29:19 UTC 2026","passed","Tue Jan 20 10:29:21 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","3659","Axis Restricted Draggable","chromium","Tue Jan 20 10:30:06 UTC 2026","passed","Tue Jan 20 10:30:10 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","1500","Sortable List","chromium","Tue Jan 20 10:30:46 UTC 2026","passed","Tue Jan 20 10:30:47 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","1543","Slider","chromium","Tue Jan 20 10:31:06 UTC 2026","passed","Tue Jan 20 10:31:08 UTC 2026","Test suite : Slider","widgets_/slider.spec.js","",""
"","1596","Frames","chromium","Tue Jan 20 10:29:21 UTC 2026","passed","Tue Jan 20 10:29:23 UTC 2026","Test suite : Frames","alerts_frame_windows/frames.spec.js","",""
"","1546","Selectable","chromium","Tue Jan 20 10:30:43 UTC 2026","passed","Tue Jan 20 10:30:44 UTC 2026","Test Suite : Selectable","interactions/selectable.spec.js","",""
"","1556","Nested Frames","chromium","Tue Jan 20 10:29:26 UTC 2026","passed","Tue Jan 20 10:29:27 UTC 2026","Test suite : Nested Frames","alerts_frame_windows/nested_frames.spec.js","",""
"","3465","Resizeable","chromium","Tue Jan 20 10:30:38 UTC 2026","passed","Tue Jan 20 10:30:41 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","1599","Browser Windows : New Window","chromium","Tue Jan 20 10:29:18 UTC 2026","passed","Tue Jan 20 10:29:19 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","7615","Dynamic Properties Functionality","chromium","Tue Jan 20 10:29:39 UTC 2026","passed","Tue Jan 20 10:29:47 UTC 2026","Elements Suite: Dynamic Properties Functionality","Elements_demoQa/dynamic_properties.spec.js","",""
"","1596","Menu","chromium","Tue Jan 20 10:30:55 UTC 2026","passed","Tue Jan 20 10:30:56 UTC 2026","Test suite : Menu","widgets_/menu.spec.js","",""
"","1588","Multiple Color","chromium","Tue Jan 20 10:30:49 UTC 2026","passed","Tue Jan 20 10:30:51 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","4719","Prevent Propogation Droppable","chromium","Tue Jan 20 10:30:28 UTC 2026","passed","Tue Jan 20 10:30:33 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1556","All Button Functionalities Combined","chromium","Tue Jan 20 10:29:36 UTC 2026","passed","Tue Jan 20 10:29:37 UTC 2026","Elements Suite: Buttons Functionality","Elements_demoQa/buttons.spec.js","",""
"","3043","Modal Dialogs","chromium","Tue Jan 20 10:29:23 UTC 2026","passed","Tue Jan 20 10:29:26 UTC 2026","Test suite : Modal Dialogs","alerts_frame_windows/modal_dialogs.spec.js","",""
"","1602","Text Box Test","chromium","Tue Jan 20 10:29:54 UTC 2026","passed","Tue Jan 20 10:29:55 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","1564","Timer Alert","chromium","Tue Jan 20 10:29:11 UTC 2026","passed","Tue Jan 20 10:29:13 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","2033","Test case","chromium","Tue Jan 20 10:30:53 UTC 2026","passed","Tue Jan 20 10:30:55 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","4692","Simple Droppable","chromium","Tue Jan 20 10:30:18 UTC 2026","passed","Tue Jan 20 10:30:22 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1631","Prompt Box Alert","chromium","Tue Jan 20 10:29:14 UTC 2026","passed","Tue Jan 20 10:29:16 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","5688","Accept Droppable","chromium","Tue Jan 20 10:30:22 UTC 2026","passed","Tue Jan 20 10:30:28 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","1941","Simple Alert","chromium","Tue Jan 20 10:29:08 UTC 2026","passed","Tue Jan 20 10:29:10 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","1804","Broken Link","chromium","Tue Jan 20 10:29:34 UTC 2026","passed","Tue Jan 20 10:29:36 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
