"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2622","Test case","chromium","Wed Jan 14 13:03:06 UTC 2026","passed","Wed Jan 14 13:03:08 UTC 2026","Test suite : Date Picker","widgets_/date_picker.spec.js","",""
"","4119","Text Box Test","chromium","Wed Jan 14 13:01:33 UTC 2026","passed","Wed Jan 14 13:01:37 UTC 2026","Elements Suite: Text_Box","Elements_demoQa/text_box.spec.js","",""
"","3742","Confirm Alert","chromium","Wed Jan 14 13:00:19 UTC 2026","passed","Wed Jan 14 13:00:23 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","2370","Browser Windows : New Tab","chromium","Wed Jan 14 13:00:27 UTC 2026","passed","Wed Jan 14 13:00:29 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","4184","Simple Draggable","chromium","Wed Jan 14 13:01:57 UTC 2026","passed","Wed Jan 14 13:02:02 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","4322","Axis Restricted Draggable","chromium","Wed Jan 14 13:02:02 UTC 2026","passed","Wed Jan 14 13:02:06 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","2680","Broken Link","chromium","Wed Jan 14 13:00:57 UTC 2026","passed","Wed Jan 14 13:01:00 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","7788","Test case","chromium","Wed Jan 14 13:03:11 UTC 2026","passed","Wed Jan 14 13:03:18 UTC 2026","Test suite","widgets_/progress_bar.spec.js","",""
"","10755","Prevent Propogation Droppable","chromium","Wed Jan 14 13:02:27 UTC 2026","passed","Wed Jan 14 13:02:38 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","2321","Browser Windows : New Window Message","chromium","Wed Jan 14 13:00:31 UTC 2026","passed","Wed Jan 14 13:00:34 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","3663","Timer Alert","chromium","Wed Jan 14 13:00:16 UTC 2026","passed","Wed Jan 14 13:00:19 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","7325","Simple Alert","chromium","Wed Jan 14 13:00:07 UTC 2026","passed","Wed Jan 14 13:00:15 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","3801","Radio Button Test","chromium","Wed Jan 14 13:01:29 UTC 2026","passed","Wed Jan 14 13:01:33 UTC 2026","Elements Suite: Radio Button Tests","Elements_demoQa/radio_button.spec.js","",""
"","2366","Multiple Color","chromium","Wed Jan 14 13:03:01 UTC 2026","passed","Wed Jan 14 13:03:04 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","5898","Revert Droppable","chromium","Wed Jan 14 13:02:38 UTC 2026","passed","Wed Jan 14 13:02:44 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","2376","Slider","chromium","Wed Jan 14 13:03:26 UTC 2026","passed","Wed Jan 14 13:03:29 UTC 2026","Test suite : Slider","widgets_/slider.spec.js","",""
"","2219","Sortable List","chromium","Wed Jan 14 13:02:55 UTC 2026","passed","Wed Jan 14 13:02:57 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","4226","Modal Dialogs","chromium","Wed Jan 14 13:00:41 UTC 2026","passed","Wed Jan 14 13:00:45 UTC 2026","Test suite : Modal Dialogs","alerts_frame_windows/modal_dialogs.spec.js","",""
"","2213","Sortable Grid","chromium","Wed Jan 14 13:02:53 UTC 2026","passed","Wed Jan 14 13:02:55 UTC 2026","Test Suite : Sortable","interactions/sortable.spec.js","",""
"","2131","Selectable","chromium","Wed Jan 14 13:02:51 UTC 2026","passed","Wed Jan 14 13:02:53 UTC 2026","Test Suite : Selectable","interactions/selectable.spec.js","",""
"","3063","Valid Image - Broken Image Tests","chromium","Wed Jan 14 13:00:51 UTC 2026","passed","Wed Jan 14 13:00:54 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","7687","Links Functionality","chromium","Wed Jan 14 13:01:22 UTC 2026","passed","Wed Jan 14 13:01:29 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/links.spec.js","",""
"","4608","Resizeable Free","chromium","Wed Jan 14 13:02:46 UTC 2026","passed","Wed Jan 14 13:02:51 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","7964","Student Registration Form","chromium","Wed Jan 14 13:01:50 UTC 2026","passed","Wed Jan 14 13:01:57 UTC 2026","Elements Suite => Form","Form_Application/form_application.spec.js","",""
"","7453","Frames","chromium","Wed Jan 14 13:00:34 UTC 2026","passed","Wed Jan 14 13:00:41 UTC 2026","Test suite : Frames","alerts_frame_windows/frames.spec.js","",""
"","2342","Resizeable","chromium","Wed Jan 14 13:02:44 UTC 2026","passed","Wed Jan 14 13:02:46 UTC 2026","Test Suite : Resizeable","interactions/resizeable.spec.js","",""
"","4122","test","chromium","Wed Jan 14 13:02:57 UTC 2026","passed","Wed Jan 14 13:03:01 UTC 2026","Test Suite : Accordian","widgets_/accordian.spec.js","",""
"","7118","Accept Droppable","chromium","Wed Jan 14 13:02:20 UTC 2026","passed","Wed Jan 14 13:02:27 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","7458","Upload and Download Functionality","chromium","Wed Jan 14 13:01:37 UTC 2026","passed","Wed Jan 14 13:01:45 UTC 2026","Elements Suite: Upload and Download Functionality","Elements_demoQa/upload_download.spec.js","",""
"","2150","Tabs","chromium","Wed Jan 14 13:03:29 UTC 2026","passed","Wed Jan 14 13:03:31 UTC 2026","Test Suite : Tabs","widgets_/tabs.spec.js","",""
"","3448","Prompt Box Alert","chromium","Wed Jan 14 13:00:23 UTC 2026","passed","Wed Jan 14 13:00:27 UTC 2026","Alerts => Test Suite","alerts_frame_windows/alerts.spec.js","",""
"","5645","Tool Tips","chromium","Wed Jan 14 13:03:40 UTC 2026","passed","Wed Jan 14 13:03:46 UTC 2026","Test Suite : Tool Tips","widgets_/tool_tips.spec.js","",""
"","2083","Single Color","chromium","Wed Jan 14 13:03:04 UTC 2026","passed","Wed Jan 14 13:03:06 UTC 2026","Test suite : Auto Complete","widgets_/auto_complete.spec.js","",""
"","5318","Simple Droppable","chromium","Wed Jan 14 13:02:14 UTC 2026","passed","Wed Jan 14 13:02:20 UTC 2026","Test Suite : Droppable","interactions/droppable.spec.js","",""
"","2207","Browser Windows : New Window","chromium","Wed Jan 14 13:00:29 UTC 2026","passed","Wed Jan 14 13:00:31 UTC 2026","ALerts, Frame & Windows => Test suite","alerts_frame_windows/browser_windows.spec.js","",""
"","7503","All Button Functionalities Combined","chromium","Wed Jan 14 13:01:00 UTC 2026","passed","Wed Jan 14 13:01:07 UTC 2026","Elements Suite: Buttons Functionality","Elements_demoQa/buttons.spec.js","",""
"","2315","Nested Frames","chromium","Wed Jan 14 13:00:45 UTC 2026","passed","Wed Jan 14 13:00:48 UTC 2026","Test suite : Nested Frames","alerts_frame_windows/nested_frames.spec.js","",""
"","4137","Container Restricted Draggable","chromium","Wed Jan 14 13:02:06 UTC 2026","passed","Wed Jan 14 13:02:10 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
"","2114","Menu","chromium","Wed Jan 14 13:03:08 UTC 2026","passed","Wed Jan 14 13:03:11 UTC 2026","Test suite : Menu","widgets_/menu.spec.js","",""
"","8838","Dynamic Properties Functionality","chromium","Wed Jan 14 13:01:13 UTC 2026","passed","Wed Jan 14 13:01:22 UTC 2026","Elements Suite: Dynamic Properties Functionality","Elements_demoQa/dynamic_properties.spec.js","",""
"","4779","Web Tables","chromium","Wed Jan 14 13:01:45 UTC 2026","passed","Wed Jan 14 13:01:49 UTC 2026","Elements Suite: Web Tables","Elements_demoQa/web_tables.spec.js","",""
"","5229","Expand checkbox tree","chromium","Wed Jan 14 13:01:07 UTC 2026","passed","Wed Jan 14 13:01:13 UTC 2026","Elements Suite: Check_Box","Elements_demoQa/check_box.spec.js","",""
"","3039","Valid Link","chromium","Wed Jan 14 13:00:54 UTC 2026","passed","Wed Jan 14 13:00:57 UTC 2026","Elements Suite: Links Functionality","Elements_demoQa/broken_links_images.spec.js","",""
"","8006","Select Menu","chromium","Wed Jan 14 13:03:18 UTC 2026","passed","Wed Jan 14 13:03:26 UTC 2026","Test Suite : Select Menu","widgets_/select_menu.spec.js","",""
"","4219","Cursor Style Draggable","chromium","Wed Jan 14 13:02:10 UTC 2026","passed","Wed Jan 14 13:02:14 UTC 2026","Test Suite : Draggablr","interactions/dragabble.spec.js","",""
